time,x,y,z
1701672402314,0.18642998,0.036309004,0.19996528
1701672402356,0.21039677,-0.026386976,-0.17508563
1701672402396,-0.17066574,-0.032292366,-0.24228138
1701672402438,-0.10702419,-0.12253332,0.08085577
1701672402480,0.030796051,0.09728551,0.04482243
1701672402517,0.14500618,0.04102397,0.2280748
1701672402557,0.12273979,0.0803535,-0.039046418
1701672402599,0.26823044,-0.013432503,-0.15059003
1701672402638,0.30707073,-0.07337546,0.03360052
1701672402684,0.59650326,0.1223259,0.089957014
1701672402720,0.66724205,0.46902966,-0.39504996
1701672402761,0.28026867,0.7807379,-0.42909637
1701672402805,-0.3334856,0.60874104,0.18239143
1701672402842,-0.16366005,0.5827029,0.32055208
1701672402884,-0.5785961,0.1559434,1.0098093
1701672402922,-0.52654076,-0.3335166,0.49924552
1701672402963,-0.606657,-1.225533,0.38986665
1701672403003,-0.39546204,-1.2213709,0.23568329
1701672403044,-0.104496,-0.49589586,-0.12277007
1701672403096,-0.08730316,-0.013950825,-1.2708714
1701672403131,0.11258507,0.28155923,-1.1689496
1701672403167,0.7375822,-0.046792984,-0.0065253377
1701672403205,0.59885883,0.623801,0.5830432
1701672403246,0.40409088,0.077988386,0.22364622
1701672403287,0.15030098,-0.06765151,-0.26064458
1701672403333,0.023168564,-0.33384728,-0.109597296
1701672403371,-0.20928955,-0.022807121,0.010975301
1701672403408,-0.25795364,0.3146515,0.2958868
1701672403451,-0.060733795,0.29131413,-0.08332932
1701672403490,0.103256226,0.06786132,-0.09216398
1701672403530,-0.03559017,0.01027894,0.022361338
1701672403571,-0.17985249,-0.17996907,-0.002462685
1701672403611,-0.16700554,-0.06721258,0.119838595
1701672403651,-0.18752766,0.23721099,-0.0062444806
1701672403692,-0.21177387,-0.03719282,0.02037865
1701672403735,0.14345741,0.092259645,-0.09424195
1701672403773,0.21943474,0.0781312,0.010193706
1701672403813,0.20751762,-0.0772593,0.023318857
1701672403858,0.025781631,-0.05932641,0.06202987
1701672403894,-0.11822033,0.13080025,-0.3444283
1701672403935,0.330616,0.10938263,0.036596924
1701672403977,0.31925297,0.019954205,0.25797588
1701672404017,0.014759064,-0.053623676,-0.009509057
1701672404056,-0.03007698,0.057591915,-0.12987623
1701672404097,-0.07348156,0.08639598,0.06685096
1701672404144,0.04699421,0.22063494,-0.11853701
1701672404181,0.1238966,0.10261679,0.10816419
1701672404218,0.067588806,0.031922817,6.3982606E-4
1701672404258,-0.025045395,0.0060834885,0.02864775
1701672404300,0.0796957,0.14603996,-0.080424726
1701672404340,-0.014942169,-0.08086562,0.080509186
1701672404387,0.10030651,0.03855872,-0.036124587
1701672404422,0.06576443,0.21480703,-0.066411436
1701672404465,0.04473591,0.029584408,0.05500835
1701672404501,0.06862354,0.056693554,-0.02483961
1701672404544,-0.014656067,0.07835436,-0.08026332
1701672404584,0.05714321,0.037695408,0.06654963
1701672404624,0.08683777,0.0050313473,-0.10623661
1701672404665,-0.08037853,0.041648865,0.03494844
1701672404703,-0.10302448,-0.015473127,0.07598716
1701672404744,0.15289688,0.15869403,-0.12037751
1701672404787,-0.014910698,-0.010811329,0.11066583
1701672404826,-7.5149536E-4,-0.028064728,-0.023723513
1701672404867,0.083701134,0.051460505,-0.041510373
1701672404913,-0.094605446,-0.0393219,0.1290747
1701672404949,0.061434746,0.0849731,-0.15937543
1701672404988,0.05573368,0.090565205,0.08578399
1701672405029,0.107979774,0.060597897,0.057209343
1701672405070,-0.030360222,-0.012054682,-0.013949752
1701672405111,0.05398655,0.096678495,0.057424605
1701672405154,-0.004675865,0.1461668,-0.05385354
1701672405195,-0.11373329,-0.07449651,0.01950252
1701672405232,0.26743603,-0.020904064,-0.054097056
1701672405280,-0.01894474,-0.007338524,-0.01025489
1701672405316,-0.14159298,0.043471575,-0.043772876
1701672405353,0.13946724,0.19743896,-0.0051020086
1701672405394,0.04601574,-0.01851201,0.078516304
1701672405440,0.073168755,0.08577609,-0.048317045
1701672405494,0.102098465,0.00665617,0.066435814
1701672405528,-0.022454262,-0.06490636,0.024160266
1701672405555,0.030090332,0.061524153,0.0105107725
1701672405596,0.052002907,0.051399946,-0.018490344
1701672405637,-0.033446312,-0.022070646,0.019255698
1701672405681,0.016834259,-0.03797102,0.052392513
1701672405719,0.070295334,0.07333255,-0.057868496
1701672405759,0.04662323,0.05459547,0.01758352
1701672405800,0.009587288,0.029109478,0.048243687
1701672405839,0.07789707,0.08978534,-0.10172473
1701672405882,-0.040467262,0.02698636,0.07002185
1701672405921,0.0835228,0.014436483,-0.0360602
1701672405968,0.02917862,8.940697E-5,0.020177409
1701672406002,-0.008548737,0.029961348,0.036701933
1701672406042,0.08725548,0.14138651,-0.02897276
1701672406085,-0.029395103,0.016010761,0.05119644
1701672406123,0.13390827,0.13068509,-0.07245635
1701672406168,0.04942417,0.12735486,0.07900332
1701672406204,0.052087784,-0.02715993,0.072739094
1701672406243,0.102454185,0.14751863,-0.028037153
1701672406284,0.005399704,0.012932777,0.04534729
1701672406324,0.1869688,-0.015448809,0.05770044
1701672406364,0.5875435,-0.03451848,0.26079112
1701672406409,1.1832476,-0.34432054,0.60514367
1701672406448,1.7113514,-0.19884229,0.71836096
1701672406496,1.0998907,-0.31933475,0.69534445
1701672406532,-0.46369076,-1.2024655,1.3636435
1701672406568,-0.78668976,-0.88357973,1.6160016
1701672406608,-1.0399137,-0.023487568,1.2793802
1701672406651,-1.3055568,0.55329084,1.5484791
1701672406690,-1.2928891,0.82674956,1.6233438
1701672406731,-1.3998804,0.6379714,1.1650031
1701672406771,-1.6090388,0.8241558,0.6721616
1701672406813,-1.2894602,0.12644386,0.28545117
1701672406853,-0.6513982,0.9387896,0.05914688
1701672406893,-0.2625618,-0.16889858,-0.65292597
1701672406935,0.5453224,2.0873818,-0.8729093
1701672406975,-0.41866398,2.2813637,-0.8711722
1701672407020,-0.74874115,1.6865427,-0.5620227
1701672407054,-0.9319091,1.4218953,-1.5190487
1701672407096,0.72964,0.003648162,-1.3701739
1701672407135,-0.018005371,-0.18194091,-1.534426
1701672407180,1.8148308,-0.8812418,-1.1920934
1701672407220,2.2770624,-0.7518533,-1.007906
1701672407257,3.3489609,-0.37859428,-1.3768215
1701672407297,1.9351864,-0.536154,-0.25685358
1701672407338,0.6588268,-0.18783769,-0.103432894
1701672407378,0.054053307,-1.7627602,0.4547019
1701672407424,0.53998566,-1.2252253,0.561311
1701672407460,1.1698475,-0.34976453,-0.16081166
1701672407500,2.0406837,0.49242482,-1.0507998
1701672407547,1.8260174,0.5752428,0.4833007
1701672407580,1.6200657,1.0964417,-2.0235825
1701672407622,1.2367649,-1.9867123,1.180563
1701672407661,2.5269976,1.6135168,-1.083434
1701672407702,0.6502743,-0.27214432,-1.4013991
1701672407742,-1.1316404,0.5705675,-1.0146582
1701672407783,-2.1829534,-0.4562714,-0.57089806
1701672407824,-2.4379382,-0.9933958,-0.15844738
1701672407865,-2.9475026,-0.30477238,-0.31562364
1701672407906,-1.5235629,-0.08897352,0.22014856
1701672407946,-0.9518347,-0.073384285,0.88468075
1701672407988,-0.31559658,0.31698275,1.0144072
1701672408028,-0.9925108,-0.7053771,0.24404275
1701672408073,-0.040168762,-1.5646441,0.2698872
1701672408109,0.3126564,-0.2994051,-0.7719291
1701672408148,0.4710188,0.63023305,0.12472403
1701672408192,0.46214294,1.0963266,0.58804023
1701672408236,0.16867256,0.76635265,0.44816113
1701672408272,0.25520992,1.5281222,-1.2317437
1701672408311,0.3078537,0.36471868,-0.40960562
1701672408352,0.31970596,-0.5653124,1.1722251
1701672408392,-0.1781826,-0.23826385,0.81963146
1701672408436,-0.15978622,0.0743556,0.3689109
1701672408480,-0.007979393,-0.12614512,0.053780913
1701672408515,0.27725124,0.36691165,-0.56259584
1701672408554,0.071741104,-0.03778553,0.16437906
1701672408601,-0.0016269684,-0.0537076,0.39016414
1701672408634,-0.081664085,-0.04381442,0.1457907
1701672408682,0.2539072,-0.014363527,-0.32639152
1701672408716,0.37174606,-0.2569213,0.07990599
1701672408756,0.23021317,0.0020422935,0.104581416
1701672408797,0.24274349,0.06813097,0.023243845
1701672408839,0.05268669,-0.014245272,-0.043099225
1701672408878,0.1437664,-0.34062958,0.1584867
1701672408918,-0.18851566,0.39863825,-0.008912265
1701672408959,-0.09763336,-0.10310078,0.13207617
1701672409000,-0.09711075,0.4163015,0.019504547
1701672409040,0.21282768,-0.14879608,0.013771743
1701672409087,-0.080002785,-0.10150194,-0.06869312
1701672409130,0.0014801025,-0.19857383,-0.17160952
1701672409164,0.12946701,-0.56509256,0.10705167
1701672409205,-0.11092186,0.10291839,-0.1259325
1701672409245,-0.099246025,-0.13056469,0.0141809285
1701672409283,-0.23632526,0.25214767,-0.07733357
1701672409324,0.16872787,0.24334812,-0.05785644
1701672409364,0.26630783,0.35000992,0.038288236
1701672409404,0.06969166,0.20842385,-0.075602025
1701672409448,-0.02124691,-0.35360742,0.16724452
1701672409486,0.0082941055,0.0073411465,-0.18912202
1701672409525,-0.018143654,-0.33675575,0.13987951
1701672409568,0.157547,0.14837909,-0.020106718
1701672409607,-0.06792736,0.17281365,-0.0031445324
1701672409654,-0.12249851,0.50156736,0.013897151
1701672409688,-0.05106163,-0.004914522,0.07778379
1701672409729,0.35404587,0.15873647,0.11531654
1701672409768,-0.10581207,0.2007246,-0.69602865
1701672409809,-0.077363014,-0.68160224,-0.29786274
1701672409851,-0.07108307,-0.31722236,0.09458206
1701672409891,-0.029074669,-0.22180772,0.2097248
1701672409932,0.18851471,0.104029894,-0.031077027
1701672409972,-0.072387695,0.2319529,-0.23013252
1701672410013,0.0170784,-0.015574455,-0.13427523
1701672410054,-0.10111523,0.022259235,0.13845871
1701672410094,-0.06247902,0.20780754,-0.0089611225
1701672410134,-0.19999313,0.23783517,0.09634938
1701672410185,0.044649124,-0.36637688,2.7336634E-4
1701672410218,0.40028286,-0.08450985,0.20760821
1701672410258,0.09288406,-0.18314481,-0.23913087
1701672410297,0.103871346,0.08952689,0.019865237
1701672410336,-0.06611729,0.467242,0.40525132
1701672410377,-0.0530262,0.5785682,0.23005399
1701672410417,0.11384201,-0.21710277,-0.1663072
1701672410461,-0.29218292,-1.2004027,-0.036719717
1701672410498,-0.65069485,-0.4060471,-0.16753295
1701672410539,-0.03788376,0.16396415,-0.12135011
1701672410581,0.40736103,0.28601146,0.34412327
1701672410619,0.1532669,-0.046153188,0.067263395
1701672410661,0.18372631,0.0148563385,-0.0367395
1701672410706,-0.0902586,0.11297679,0.31514192
1701672410740,-0.024663925,0.10784888,-0.03856969
1701672410781,0.08074093,-0.49136305,0.22474283
1701672410821,0.34156418,-0.28666484,0.23998058
1701672410863,0.28541088,0.453287,-0.19807619
1701672410904,-0.026780128,-0.2109096,0.06985062
1701672410944,-0.0052051544,-0.3054217,-0.36445677
1701672410984,0.07388878,0.016610384,-0.15861481
1701672411026,0.045862198,-0.04727304,0.13663965
1701672411068,-0.2240572,0.057847142,0.20989352
1701672411106,-0.9881363,0.8658367,-0.5270909
1701672411148,1.6982603,0.30545425,-0.71612704
1701672411187,-0.28138924,0.07212019,-0.46425027
1701672411236,-0.12213421,-0.47656322,0.5297047
1701672411274,1.0361214,0.17315102,-0.043162026
1701672411309,0.2776451,0.14533973,-0.09421988
1701672411351,-0.48809242,0.0016729832,-0.5257665
1701672411391,-0.00505352,-0.076099634,0.19474798
1701672411431,0.012641907,0.27625775,-0.13238934
1701672411479,0.1607809,-0.012915373,0.23098686
1701672411513,0.36490154,-5.3334236E-4,0.16447416
1701672411551,0.24154854,0.02830863,0.38083908
1701672411594,-0.05194187,-0.036084175,0.10123743
1701672411635,0.38459015,-5.994488,10.518952
1701672411680,1.3246775,-1.1223383,-3.0297668
1701672411715,2.2296839,2.4494925,-1.1514891
1701672411760,-1.3157854,0.82008994,-0.3263904
1701672411798,-2.458521,-4.366618,3.001075
1701672411834,-0.44705677,-1.5080531,-0.36874568
1701672411887,0.29550552,-0.27879095,-0.821785
1701672411916,0.84860706,1.1377076,0.39088103
1701672411957,0.9076195,2.122247,0.5428492
1701672411997,1.3734455,-0.25479805,-0.12633118
1701672412038,-0.03633976,-1.3812424,-0.231906
1701672412084,-0.6576271,-1.9206117,1.308379
1701672412119,-0.46303082,-0.80463886,1.1874325
1701672412159,0.32644558,0.14305532,0.7456094
1701672412201,1.0438805,1.2559297,-1.615541
1701672412247,0.7426491,1.2108986,-1.4961536
1701672412290,0.37046337,0.1461544,-0.06500554
1701672412323,0.59930515,-0.26757526,0.16436288
1701672412362,0.9266119,0.057772875,0.06588945
1701672412402,1.6304741,1.1929135,-1.586501
1701672412444,0.92570686,1.1688801,-0.9689187
1701672412488,0.42770195,0.66104245,-0.3750608
1701672412524,0.53601074,-0.319579,0.25913998
1701672412565,-4.6418304,-0.49977338,1.8711687
1701672412605,1.6143932,-2.5302715,2.7239833
1701672412645,0.3767414,-0.5906613,0.059372887
1701672412685,0.25506878,-0.8067814,-0.37482437
1701672412728,-0.5852804,-0.33845735,-1.9636015
1701672412768,-1.6383886,0.23528445,-1.8156695
1701672412810,-1.1390905,0.22111678,-0.7888473
1701672412848,-1.2963228,0.5138185,0.0037159473
1701672412889,-0.5452013,0.32684922,0.6839938
1701672412929,0.14993191,-0.49258804,2.3949294
1701672412969,0.30843544,0.9898935,0.3465374
1701672413011,0.14065552,0.28844798,-0.12220086
1701672413051,0.4138565,0.59936213,-0.4894844
1701672413093,0.3694296,0.19749701,0.07286884
1701672413133,-0.0848093,-0.46731186,0.3929425
1701672413173,-0.041920662,-0.40760088,-0.05129259
1701672413214,-0.28147507,-0.31490433,-0.008289447
1701672413258,-0.39737225,-0.43859887,-0.34743935
1701672413303,-0.07552433,-0.3694588,-0.27675116
1701672413336,0.26543427,-0.123221755,0.029659584
1701672413375,0.20349789,-0.09656501,0.039839596
1701672413417,0.0082912445,-0.23851037,-0.26530045
1701672413458,-0.18367577,-0.2416513,-0.15293188
1701672413503,-0.1494894,-0.29947793,-0.15158775
1701672413537,-0.059806824,-0.13344336,0.016029492
1701672413578,0.009009361,0.6061505,0.5111846
1701672413618,0.22092724,0.4327265,0.16291101
1701672413658,0.24542046,0.40651584,0.022223413
1701672413702,0.14256477,0.37173855,0.1368477
1701672413740,0.1782198,0.041844487,0.08450127
1701672413782,0.21737099,0.38407326,-0.065689355
1701672413830,0.07827473,0.2651273,0.054464757
1701672413867,-0.052099228,0.2060417,-0.35948202
1701672413901,-0.16460323,-0.12891984,-0.0072533786
1701672413942,-0.08638859,-0.38611543,0.060720563
1701672413986,0.022028923,-0.12846625,0.111004174
1701672414023,0.18117046,-0.034108877,-0.061161578
1701672414065,-0.021212578,0.32709694,-0.014369994
1701672414106,-0.07149887,0.209566,0.09407318
1701672414146,-0.064463615,-0.1284498,0.055893898
1701672414185,0.049736977,-0.10487449,-0.17272562
1701672414227,0.05710125,-0.29083574,0.2276512
1701672414271,-0.0697937,0.21444023,-0.23302764
1701672414309,-0.10374451,-0.40956724,0.33953172
1701672414353,0.0712595,0.32508206,-0.05304417
1701672414388,-0.015256882,-0.032865286,-0.029509068
1701672414429,-0.059773445,0.0018098354,0.0972361
1701672414484,0.015470505,-0.214998,-0.069018126
1701672414514,-0.083631516,-0.09941828,-0.044340014
1701672414550,0.047535896,0.14036,-0.0037050247
1701672414590,0.0053129196,0.32019043,0.07475537
1701672414630,0.10705757,-0.1044935,0.04472047
1701672414675,0.062005997,-0.17105246,-0.03898233
1701672414711,-0.08035469,-0.022233486,0.04053849
1701672414752,0.024050713,0.005776882,0.008167446
1701672414792,0.24616432,0.3039688,0.013553739
1701672414833,0.19975853,0.02138114,0.07586253
1701672414884,-0.14095211,-0.07448363,0.04928446
1701672414916,-0.09399605,0.13357723,-0.1873439
1701672414956,-0.038366318,0.016015053,0.09069872
1701672414996,-0.061081886,0.07189655,0.022445798
1701672415037,-0.05659771,0.0514915,-0.0014944673
1701672415078,0.009963036,0.24028802,0.1892305
1701672415118,-0.03886795,0.10967493,0.0034183264
1701672415159,-0.064909935,-0.38547468,-0.036529064
1701672415201,-0.12597275,-1.0583289,-0.03257644
1701672415240,-0.09009838,-0.13214433,0.12962478
1701672415283,0.036032677,0.32871044,0.1665963
1701672415324,0.22644329,0.3438092,0.24103516
1701672415362,0.16971397,0.12959933,-0.05764568
1701672415407,0.10609436,-0.08421409,-0.15190792
1701672415442,-0.017808914,-0.05331266,-0.07885969
1701672415482,-0.08548927,0.17897284,-0.24590093
1701672415527,-0.03639412,-0.19017804,0.2469421
1701672415565,-2.0413194,-0.4045694,0.5030957
1701672415603,1.5612745,0.66004163,-0.50906277
1701672415645,-0.1065464,-0.13872647,-0.58598685
1701672415685,-0.23950195,-0.6502328,0.32637554
1701672415727,-0.0953598,0.072332144,0.0062822104
1701672415766,0.017572403,-0.13954616,1.0561128
1701672415806,-0.58004,-0.6339017,2.2298033
1701672415846,0.58643436,-0.2530036,-0.10607064
1701672415887,-0.014056206,2.1228948,-3.3631825
1701672415932,-0.36177635,0.7784201,-1.3349557
1701672415968,-1.2664175,-0.40649116,-0.23371705
1701672416011,-1.2327747,0.10078883,1.0297637
1701672416049,0.2399931,0.2834369,1.8255987
1701672416090,0.98868465,-0.08996618,0.21577767
1701672416132,0.6727934,-0.7166269,-0.34584057
1701672416171,0.2511587,-0.50163007,0.49529618
1701672416211,0.51858616,0.522151,-0.5723342
1701672416252,1.1271801,1.1426606,-1.4306076
1701672416296,0.87428474,0.31620157,-0.52900743
1701672416336,0.7669401,0.18999064,0.2040166
1701672416374,1.1610508,-0.03947735,-0.064642474
1701672416414,1.136384,0.9947987,-1.7113976
1701672416460,0.43943596,1.0311596,-1.5262923
1701672416496,0.28222847,0.24932909,0.12335259
1701672416538,0.688056,0.4196449,0.25203443
1701672416576,0.23757267,-3.8524735,3.6382847
1701672416618,1.7567348,-2.6646628,2.1847072
1701672416657,-1.0309906,-0.052629948,-1.0550959
1701672416698,0.15043926,-0.3982296,-1.372212
1701672416739,-0.44204998,-0.16358018,-1.6255507
1701672416779,-0.7024393,-0.23616445,-1.8077435
1701672416819,-1.0518141,-0.40283918,-0.7150307
1701672416860,-1.3168297,0.26092184,-0.097029686
1701672416900,-1.2303648,0.24897993,4.1157484
1701672416941,0.54745007,2.8955712,0.5333347
1701672416988,-0.49934292,-0.30646253,-0.5005136
1701672417022,-0.12388325,0.2587253,-0.8417121
1701672417063,0.023008347,0.16384733,0.23590992
1701672417103,-0.034392357,-0.19408584,0.7039614
1701672417143,0.3473196,-0.48979855,-0.32482913
1701672417183,0.11427593,-0.3956697,-0.09427711
1701672417224,-0.36458492,-0.50721157,0.010192394
1701672417272,-0.08768749,0.6399919,0.15902096
1701672417308,0.09358692,0.5149053,-0.2944319
1701672417350,0.11458683,0.3387015,0.27661723
1701672417385,0.10480118,0.057367444,-0.11588749
1701672417427,-0.010160446,-0.077908635,-0.13231239
1701672417475,-0.046878815,-0.42643988,0.040164024
1701672417512,-0.058746338,0.12948632,-0.042958707
1701672417550,0.05462742,-0.22263134,-0.070779115
1701672417589,0.078398705,0.04441464,-0.0038481355
1701672417629,-0.073599815,0.017578721,0.1758603
1701672417676,-0.09339237,-0.123841286,-0.07790282
1701672417711,0.19440556,-0.22208226,-0.10985461
1701672417752,-0.001988411,-0.08403623,0.17797634
1701672417792,-0.09611225,0.20264423,-0.013207674
1701672417834,0.056601524,0.04639411,-4.5102835E-4
1701672417874,0.0061006546,-0.09397507,0.006582111
1701672417913,-0.07872105,-0.0543406,0.040522903
1701672417954,0.09684086,-0.0019609928,-0.116817415
1701672417993,-0.0013923645,0.08335674,0.029705018
1701672418040,0.0072021484,-0.0021307468,0.042755187
1701672418076,-0.09288216,0.023706436,-0.07938254
1701672418117,-0.10851097,0.18212688,0.20318562
1701672418157,0.059386253,0.18987632,0.061721504
1701672418197,-0.07602215,-0.22420526,-0.019801766
1701672418236,-0.09334469,0.122950435,-0.09420726
1701672418285,0.03077507,-0.1278472,0.02547592
1701672418321,0.17404652,0.050620675,-0.0623841
1701672418361,0.14665222,-0.209764,0.06675631
1701672418400,0.09582806,-0.2916429,-0.08112723
1701672418440,-0.05249214,-0.046625614,-0.11128619
1701672418481,-0.04571247,0.06343484,0.12633443
1701672418520,-0.01599598,0.19766426,0.10970855
1701672418570,0.012919426,-0.009938598,0.03278458
1701672418602,0.10439396,0.16895843,0.012018442
1701672418643,-0.022830963,-0.14216113,0.018547237
1701672418684,-0.051976204,-0.35948324,-0.011600554
1701672418724,0.06513977,-0.12239015,0.098813236
1701672418764,0.14177418,0.01243031,-0.07251048
1701672418805,0.1512413,-0.0054121017,0.026766479
1701672418845,0.026447296,0.1645751,0.005900085
1701672418885,-0.1655922,0.035715103,0.012353718
1701672418925,-0.0053625107,-0.061237216,-0.09782368
1701672418968,-0.12103653,0.124643505,-0.043206215
1701672419007,0.030611992,0.087385714,0.048837304
1701672419051,-0.0066843033,0.023412704,0.15453142
1701672419094,-0.01061058,-0.17254466,0.021076739
1701672419130,0.1490345,0.022550285,-0.17105103
1701672419169,0.101781845,0.17430109,0.11373836
1701672419210,0.0049085617,0.1676147,0.2664764
1701672419252,-0.1319952,0.24693912,0.22311753
1701672419292,0.22119713,-0.023340702,0.008854032
1701672419335,0.12806511,0.015108943,-0.027185261
1701672419374,-0.25366783,-0.49370313,0.35576737
1701672419413,-0.9341097,-0.23920155,-0.109597266
1701672419454,1.0427418,0.43501997,-0.85132325
1701672419493,0.16804218,0.17696309,-0.36170858
1701672419534,-0.11467075,-0.09181452,0.3517039
1701672419577,-0.109173775,0.14541149,0.27337104
1701672419620,0.07018852,0.16626525,-0.2124818
1701672419656,0.17438412,-0.22443843,-0.112781286
1701672419695,0.04308796,-0.1441195,0.025562227
1701672419736,-0.020195007,-0.30867076,0.26410726
1701672419779,0.03512287,-0.0074026585,0.055021048
1701672419816,0.26779747,0.30774355,-0.21594483
1701672419858,0.2438116,0.27453768,-0.1209985
1701672419898,-0.06830692,-0.045220613,0.39089417
1701672419939,0.083498,0.22185701,0.058933824
1701672419979,-0.19011593,-0.10507786,0.20067155
1701672420021,0.026143074,-0.089025974,-0.035153776
1701672420060,0.1583147,-0.15865242,0.04861501
1701672420101,0.08938217,0.26400805,-0.21580055
1701672420146,0.06038475,-0.29879332,-0.23489988
1701672420183,0.24424362,-0.45376015,-0.061933637
1701672420222,0.012123108,-0.4096856,-0.015588403
1701672420265,-0.31787205,0.32595122,-0.1616349
1701672420303,-0.24505138,0.3016969,0.15755194
1701672420347,0.05551529,0.42695653,0.27330193
1701672420386,0.32248688,-0.009499788,0.05032432
1701672420426,0.19129467,0.15044498,-0.23334974
1701672420473,0.014630318,-0.13219082,0.11344264
1701672420506,0.07657242,0.060384393,0.13862623
1701672420548,-0.07282448,-0.28899407,-0.42467558
1701672420590,-0.7965431,-0.14606142,-0.07083079
1701672420628,-0.26135445,0.27866256,0.301638
1701672420679,0.22914124,0.011270165,0.14798994
1701672420712,0.19097424,0.07692778,-0.51858085
1701672420751,0.021519661,-0.023225546,0.19284216
1701672420790,0.3209381,0.28174603,0.29241103
1701672420830,0.25875473,0.009757876,-0.0581899
1701672420882,-0.2513218,0.19694293,-0.57240045
1701672420914,-0.43675804,-0.0048258305,0.02393386
1701672420952,0.005387306,-0.1159147,0.21631266
1701672420994,0.40566063,0.005055666,-0.15692714
1701672421034,0.22607899,0.20445931,-0.89685446
1701672421074,-0.16464043,0.540478,-0.27075934
1701672421115,-0.313653,-0.33485568,0.4187923
1701672421154,-0.08539486,-0.43044293,0.21522543
1701672421200,0.023170471,-0.47948086,0.013541579
1701672421236,0.2879591,-0.3239863,-0.096387714
1701672421276,0.48807812,-0.3059559,-0.1268253
1701672421317,0.3598175,0.06789696,-0.104720995
1701672421361,0.039325714,0.53036284,0.15481362
1701672421401,-0.004594803,0.51387525,0.36047783
1701672421438,0.08052635,0.15386653,0.4079541
1701672421479,-0.10430145,0.059708,0.23958728
1701672421519,-0.2904749,-0.11664808,0.43013918
1701672421560,-0.08643627,-0.21965909,8.1913173E-4
1701672421602,-0.026526451,0.18128419,-0.2419635
1701672421640,0.26273155,0.15229571,-0.16774984
1701672421680,0.659976,-0.41032195,0.2725194
1701672421726,0.6197376,0.19860816,0.09542252
1701672421762,-0.14461803,0.32348752,0.10432318
1701672421804,-0.40521622,-0.25272083,0.21927261
1701672421844,-1.3819284,-0.64246607,1.5118461
1701672421886,-0.82725143,-0.39846706,-0.092565954
1701672421924,0.21379948,4.199046,-3.80335
1701672421965,-0.64370155,0.19604182,-0.07259008
1701672422005,-0.89519215,-0.26934624,0.8225331
1701672422045,-0.5551386,-0.39878416,-0.036855042
1701672422089,0.18493843,0.381629,-0.98218775
1701672422127,0.37409496,0.41336906,-1.1165028
1701672422167,0.32118702,-0.09083009,-0.31402716
1701672422210,-0.047700882,-0.4948733,0.75807244
1701672422253,-0.35660267,-0.8150549,1.2913384
1701672422288,-0.3438387,-0.81747556,2.025519
1701672422330,0.105270386,1.400708,-1.1069139
1701672422374,0.013064384,0.503006,-0.28677028
1701672422412,-0.02873516,0.826529,-0.8659216
1701672422451,-0.3926754,0.34415412,-0.580899
1701672422491,1.3914204,-0.58897066,-1.3331147
1701672422533,2.3323488,-0.83345985,-0.7284194
1701672422572,1.024951,0.12501621,-0.3556755
1701672422618,0.47371674,0.99760866,-0.71059173
1701672422654,0.71937084,0.38530672,-0.676222
1701672422695,0.53462505,0.18319964,-0.030073687
1701672422735,0.86832905,-0.039369464,0.33278105
1701672422781,1.0531597,0.4122858,-0.037037104
1701672422816,0.38636398,0.20919669,0.6464453
1701672422856,-0.27320766,-2.6449986,2.521287
1701672422897,3.9451628,-1.1615809,1.8860285
1701672422937,-1.8814869,-0.7922771,-0.115668446
1701672422977,-0.206913,1.022105,-2.2489939
1701672423019,-1.4928684,0.6874573,-1.9958249
1701672423059,-0.9142046,-0.046191692,6.419718E-4
1701672423101,0.22643375,-1.171087,2.2339103
1701672423140,1.5120277,-0.2222315,-0.032238528
1701672423182,-0.063220024,1.0224373,-0.61233354
1701672423221,0.0022907257,0.13782644,-0.38554683
1701672423269,0.06424141,0.59334946,-0.99402857
1701672423307,-0.7698946,-0.4079584,0.15690394
1701672423345,-0.66005516,-1.0188146,0.7500205
1701672423386,-0.74097157,-0.8469124,0.80670464
1701672423426,-0.45017338,-0.54586136,-0.22034766
1701672423480,-0.12654114,-0.4527403,-0.21260756
1701672423511,0.08458328,-0.50786734,0.08470443
1701672423544,-0.056845665,-0.0709877,0.057168663
1701672423585,-0.014300346,0.45121837,0.110402286
1701672423629,-0.17803001,0.6539233,0.06782389
1701672423672,-0.060783386,0.23574018,-0.0991292
1701672423708,-0.19927883,-0.25671935,-0.12747592
1701672423748,-0.37384796,-0.311085,-0.27974308
1701672423789,-0.06624985,-0.03705883,-0.33780178
1701672423835,-0.04302025,0.096526146,0.07737982
1701672423872,-0.18271065,0.49265242,0.04860252
1701672423909,-0.15607357,0.33258462,-0.019077122
1701672423949,-0.065984726,0.18149471,-0.20576352
1701672423990,0.29183388,-0.030162334,-0.12337488
1701672424032,0.11806393,0.26157713,-0.18920445
1701672424074,0.2376194,0.19971466,0.079754114
1701672424112,0.22991562,0.20983005,0.24562562
1701672424154,0.1424694,0.108463764,0.18074131
1701672424194,0.2685299,-0.015996695,0.19193268
1701672424235,0.23572731,0.13485122,0.12268901
1701672424274,0.051425934,0.3195498,-0.1079281
1701672424315,0.23050213,0.24922371,0.10833311
1701672424360,0.081131935,0.195616,0.002444744
1701672424401,0.105472565,0.111281395,-0.21485144
1701672424438,0.1495409,-0.11524153,-0.03080064
1701672424477,-0.08998299,-0.17817068,0.14049768
1701672424518,-0.017447472,0.012537718,-0.09119958
1701672424558,0.12900639,-0.3686056,0.09487468
